"source_id","source_category","source_subtype","source_name","source_description","geometry_type","latitude","longitude","geometry_wkt","road_class","road_ref","road_length_km","area_km2","fuel_or_material","capacity_value","capacity_unit","operator","activity_status","default_include","confidence_tier","officially_listed","data_origin","source_authority","official_reference_url","map_source_url","source_license","osm_type","osm_id","osm_last_edit_utc","inventory_retrieved_utc","rag_claim_scope","notes"
"osm-road-way-523568295","traffic","major_road_segment","Road Number 57","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.6362588,77.3130099,"LINESTRING(77.3135618 28.6362940, 77.3124579 28.6362237)","primary","",0.108017,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/523568295","ODbL 1.0; © OpenStreetMap contributors","way",523568295,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-76727403","traffic","major_road_segment","Road Number 57","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.6361195,77.310823,"LINESTRING(77.3124579 28.6362237, 77.3114622 28.6361603, 77.3105981 28.6361051, 77.3103754 28.6360909, 77.3093893 28.6360356, 77.3092801 28.6360448, 77.3091936 28.6360158)","primary","",0.319951,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/76727403","ODbL 1.0; © OpenStreetMap contributors","way",76727403,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-76727472","traffic","major_road_segment","Road Number 57","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.6364022,77.3139001,"LINESTRING(77.3135593 28.6363832, 77.3142409 28.6364213)","primary","",0.066655,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/76727472","ODbL 1.0; © OpenStreetMap contributors","way",76727472,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-76727604","traffic","major_road_segment","Road Number 57","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.6363152,77.3139041,"LINESTRING(77.3142464 28.6363365, 77.3135618 28.6362940)","primary","",0.06698,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/76727604","ODbL 1.0; © OpenStreetMap contributors","way",76727604,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-76733280","traffic","major_road_segment","Road Number 57","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.6614955,77.2872412,"LINESTRING(77.2924872 28.6530591, 77.2924190 28.6532797, 77.2923204 28.6535791, 77.2922319 28.6538886, 77.2921699 28.6540854, 77.2917474 28.6554593, 77.2916723 28.6555989, 77.2915161 28.6558895, 77.2912215 28.6563597, 77.2904367 28.6573606, 77.2893647 28.6587073, 77.2892543 28.6588231, 77.2890951 28.6590254, 77.2888450 28.6593653, 77.2887434 28.6594697, 77.2872744 28.6614517, 77.2871857 28.6615688, 77.2870424 28.6617607, 77.2869478 28.6618863, 77.2863690 28.6626259, 77.2861270 28.6629470, 77.2854127 28.6638951, 77.2851535 28.6642391, 77.2850128 28.6644258, 77.2848494 28.6646560, 77.2842388 28.6654201, 77.2841850 28.6654796, 77.2840902 28.6655847, 77.2838874 28.6658373, 77.2838692 28.6658545, 77.2834938 28.6662106, 77.2821949 28.6675582, 77.2816076 28.6682574, 77.2815937 28.6682764, 77.2812554 28.6687407, 77.2810708 28.6690546, 77.2810315 28.6691600, 77.2809916 28.6692672, 77.2809682 28.6693643, 77.2809508 28.6694367)","primary","",2.159867,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/76733280","ODbL 1.0; © OpenStreetMap contributors","way",76733280,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-1013996162","traffic","major_road_segment","Rohtak Road","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.6793604,77.0950438,"LINESTRING(77.0953309 28.6793249, 77.0949101 28.6793770, 77.0947567 28.6793960)","primary","NH9",0.05657,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1013996162","ODbL 1.0; © OpenStreetMap contributors","way",1013996162,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-1013996164","traffic","major_road_segment","Rohtak Road","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.6795772,77.0950912,"LINESTRING(77.0947931 28.6796131, 77.0953893 28.6795412)","primary","NH9",0.058708,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1013996164","ODbL 1.0; © OpenStreetMap contributors","way",1013996164,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-1040095493","traffic","major_road_segment","Rohtak Road","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.6787607,77.1000897,"LINESTRING(77.1048426 28.6781580, 77.1007879 28.6786722, 77.0988650 28.6789160, 77.0968520 28.6791392, 77.0964927 28.6791790, 77.0959731 28.6792416, 77.0953309 28.6793249)","primary","NH9",0.936963,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1040095493","ODbL 1.0; © OpenStreetMap contributors","way",1040095493,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-1043340345","traffic","major_road_segment","Rohtak Road","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.6775946,77.1093715,"LINESTRING(77.1139000 28.6770289, 77.1137001 28.6770524, 77.1135159 28.6770741, 77.1134683 28.6770795, 77.1130468 28.6771291, 77.1126678 28.6771827, 77.1116332 28.6773102, 77.1090573 28.6776341, 77.1077521 28.6777982, 77.1063810 28.6779694, 77.1060026 28.6780166, 77.1048426 28.6781580)","primary","NH9",0.892482,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1043340345","ODbL 1.0; © OpenStreetMap contributors","way",1043340345,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-1092780822","traffic","major_road_segment","Rohtak Road","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.6713952,77.1560186,"LINESTRING(77.1575725 28.6711352, 77.1573265 28.6711848, 77.1570990 28.6712214, 77.1558336 28.6714250, 77.1557888 28.6714310, 77.1556154 28.6714584, 77.1555239 28.6714741, 77.1552756 28.6715166, 77.1547849 28.6716006, 77.1544643 28.6716544)","primary","",0.308712,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1092780822","ODbL 1.0; © OpenStreetMap contributors","way",1092780822,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-1236250283","traffic","major_road_segment","Rohtak Road","OSM-mapped trunk road segment used as a traffic-emission proxy.","line",28.683656,77.0148243,"LINESTRING(77.0007177 28.6848737, 77.0021255 28.6847498, 77.0028023 28.6846903, 77.0058587 28.6844213, 77.0080101 28.6842320, 77.0100534 28.6840522, 77.0107336 28.6839923, 77.0116849 28.6839103, 77.0142059 28.6836929, 77.0165929 28.6835503, 77.0180211 28.6834325, 77.0183866 28.6834018, 77.0186808 28.6833740, 77.0194830 28.6832981, 77.0223532 28.6830584, 77.0249524 28.6828551, 77.0268273 28.6826960, 77.0278862 28.6826092, 77.0280022 28.6825963, 77.0285888 28.6825414, 77.0289382 28.6825122)","trunk","NH9",2.765514,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1236250283","ODbL 1.0; © OpenStreetMap contributors","way",1236250283,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-1463747346","traffic","major_road_segment","Rohtak Road","OSM-mapped trunk road segment used as a traffic-emission proxy.","line",28.6794173,77.0945913,"LINESTRING(77.0947567 28.6793960, 77.0944258 28.6794385)","trunk","NH9",0.032625,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1463747346","ODbL 1.0; © OpenStreetMap contributors","way",1463747346,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-1472579830","traffic","major_road_segment","Rohtak Road","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.6715187,77.1560572,"LINESTRING(77.1544833 28.6718027, 77.1547185 28.6717598, 77.1553075 28.6716525, 77.1556346 28.6715929, 77.1574077 28.6712816, 77.1576310 28.6712351)","primary","",0.313524,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1472579830","ODbL 1.0; © OpenStreetMap contributors","way",1472579830,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-1492081914","traffic","major_road_segment","Rohtak Road","OSM-mapped trunk road segment used as a traffic-emission proxy.","line",28.6796448,77.0946278,"LINESTRING(77.0944626 28.6796764, 77.0947931 28.6796131)","trunk","NH9",0.033001,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/1492081914","ODbL 1.0; © OpenStreetMap contributors","way",1492081914,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-171505928","traffic","major_road_segment","Rohtak Road","OSM-mapped trunk road segment used as a traffic-emission proxy.","line",28.6805965,77.0855805,"LINESTRING(77.0767099 28.6815958, 77.0770098 28.6815618, 77.0774916 28.6815073, 77.0777545 28.6814737, 77.0781807 28.6814239, 77.0784797 28.6813889, 77.0797693 28.6812538, 77.0808145 28.6811443, 77.0811411 28.6811089, 77.0813839 28.6810825, 77.0823297 28.6809798, 77.0831893 28.6808574, 77.0841201 28.6807572, 77.0847128 28.6806917, 77.0847867 28.6806863, 77.0848405 28.6806776, 77.0849121 28.6806669, 77.0849500 28.6806639, 77.0855622 28.6805985, 77.0875467 28.6803768, 77.0894730 28.6801812, 77.0907942 28.6800471, 77.0934468 28.6797815, 77.0939764 28.6797169, 77.0943515 28.6796871, 77.0944626 28.6796764)","trunk","NH9",1.745067,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/171505928","ODbL 1.0; © OpenStreetMap contributors","way",171505928,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-171505929","traffic","major_road_segment","Rohtak Road","OSM-mapped trunk road segment used as a traffic-emission proxy.","line",28.6822909,77.0301353,"LINESTRING(77.0597005 28.6821451, 77.0592247 28.6821704, 77.0585764 28.6821462, 77.0583784 28.6821388, 77.0575229 28.6820983, 77.0569953 28.6820744, 77.0566753 28.6820711, 77.0558997 28.6820633, 77.0552166 28.6820563, 77.0548706 28.6820528, 77.0542577 28.6820467, 77.0532722 28.6820545, 77.0527558 28.6820586, 77.0521635 28.6820633, 77.0496552 28.6820785, 77.0485285 28.6820853, 77.0483516 28.6820864, 77.0479787 28.6820887, 77.0474188 28.6820921, 77.0473097 28.6820932, 77.0465960 28.6821004, 77.0452388 28.6821142, 77.0445926 28.6821225, 77.0433694 28.6821463, 77.0424382 28.6821502, 77.0418821 28.6821526, 77.0415522 28.6821540, 77.0409367 28.6821566, 77.0403036 28.6821593, 77.0397740 28.6821616, 77.0391328 28.6821643, 77.0383995 28.6821816, 77.0374979 28.6822029, 77.0368691 28.6822178, 77.0357255 28.6822448, 77.0349151 28.6822639, 77.0332550 28.6822781, 77.0324551 28.6822846, 77.0305565 28.6822853, 77.0300208 28.6822924, 77.0296085 28.6823047, 77.0289187 28.6823912, 77.0288703 28.6823940, 77.0287837 28.6824004, 77.0278752 28.6824675, 77.0277063 28.6824806, 77.0271643 28.6825209, 77.0263598 28.6825808, 77.0251811 28.6826684, 77.0241923 28.6827420, 77.0240951 28.6827494, 77.0216139 28.6829125, 77.0196622 28.6830691, 77.0186673 28.6831453, 77.0182551 28.6831774, 77.0177998 28.6832144, 77.0162743 28.6833567, 77.0161956 28.6833640, 77.0161452 28.6833686, 77.0143647 28.6835487, 77.0133415 28.6836379, 77.0115650 28.6837929, 77.0107609 28.6838630, 77.0096674 28.6839598, 77.0095732 28.6839681, 77.0091173 28.6840085, 77.0090378 28.6840155, 77.0083734 28.6840743, 77.0067530 28.6842177, 77.0063481 28.6842535, 77.0058488 28.6842977, 77.0051338 28.6843610, 77.0031421 28.6845372, 77.0021130 28.6846283, 77.0017479 28.6846606, 77.0007004 28.6847533)","trunk","NH9",5.769443,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/171505929","ODbL 1.0; © OpenStreetMap contributors","way",171505929,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-171505930","traffic","major_road_segment","Rohtak Road","OSM-mapped trunk road segment used as a traffic-emission proxy.","line",28.6816281,77.0764336,"LINESTRING(77.0761573 28.6816603, 77.0764386 28.6816275, 77.0767099 28.6815958)","trunk","NH9",0.054382,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/171505930","ODbL 1.0; © OpenStreetMap contributors","way",171505930,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-171505931","traffic","major_road_segment","Rohtak Road","OSM-mapped trunk road segment used as a traffic-emission proxy.","line",28.6814672,77.0763517,"LINESTRING(77.0765675 28.6814416, 77.0763773 28.6814645, 77.0761355 28.6814899)","trunk","NH9",0.042485,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/171505931","ODbL 1.0; © OpenStreetMap contributors","way",171505931,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-171505934","traffic","major_road_segment","Rohtak Road","OSM-mapped trunk road segment used as a traffic-emission proxy.","line",28.6817637,77.0738223,"LINESTRING(77.0761355 28.6814899, 77.0760740 28.6814982, 77.0759728 28.6815119, 77.0755756 28.6815584, 77.0750617 28.6816186, 77.0731854 28.6818383, 77.0729062 28.6818710, 77.0715085 28.6820332)","trunk","NH9",0.455398,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/171505934","ODbL 1.0; © OpenStreetMap contributors","way",171505934,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-171505935","traffic","major_road_segment","Rohtak Road","OSM-mapped trunk road segment used as a traffic-emission proxy.","line",28.6819504,77.0736725,"LINESTRING(77.0711751 28.6821224, 77.0713890 28.6821120, 77.0723695 28.6820733, 77.0729314 28.6820370, 77.0730109 28.6820277, 77.0733954 28.6819828, 77.0761573 28.6816603)","trunk","NH9",0.489072,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/171505935","ODbL 1.0; © OpenStreetMap contributors","way",171505935,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-198065394","traffic","major_road_segment","Rohtak Road","OSM-mapped trunk road segment used as a traffic-emission proxy.","line",28.680431,77.0854959,"LINESTRING(77.0944258 28.6794385, 77.0943050 28.6794542, 77.0940183 28.6794914, 77.0935364 28.6795465, 77.0933358 28.6795695, 77.0932656 28.6795779, 77.0925670 28.6796335, 77.0921712 28.6796759, 77.0914839 28.6797494, 77.0912361 28.6797793, 77.0902475 28.6799100, 77.0896299 28.6799876, 77.0881143 28.6801218, 77.0875577 28.6801857, 77.0875062 28.6801916, 77.0849200 28.6804996, 77.0848056 28.6805141, 77.0842016 28.6805754, 77.0838303 28.6806114, 77.0831674 28.6806857, 77.0812916 28.6808961, 77.0810990 28.6809177, 77.0796063 28.6810851, 77.0784570 28.6812140, 77.0784217 28.6812180, 77.0774528 28.6813461, 77.0765675 28.6814416)","trunk","NH9",1.756489,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/198065394","ODbL 1.0; © OpenStreetMap contributors","way",198065394,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-198065397","traffic","major_road_segment","Rohtak Road","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.6794726,77.0959584,"LINESTRING(77.0953893 28.6795412, 77.0965276 28.6794040)","primary","NH9",0.112088,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/198065397","ODbL 1.0; © OpenStreetMap contributors","way",198065397,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-202664784","traffic","major_road_segment","Rohtak Road","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.6755406,77.1252531,"LINESTRING(77.1366116 28.6740865, 77.1365012 28.6740997, 77.1357274 28.6741922, 77.1349759 28.6742770, 77.1345902 28.6743261, 77.1345643 28.6743294, 77.1323390 28.6746125, 77.1312512 28.6747758, 77.1304283 28.6748994, 77.1292190 28.6750578, 77.1291298 28.6750695, 77.1248636 28.6755879, 77.1241919 28.6756775, 77.1241065 28.6756889, 77.1201236 28.6762540, 77.1200852 28.6762594, 77.1192346 28.6763775, 77.1190180 28.6764075, 77.1187976 28.6764381, 77.1185948 28.6764626, 77.1171253 28.6766405, 77.1142324 28.6769906, 77.1141981 28.6769942, 77.1141566 28.6769994, 77.1140340 28.6770146, 77.1139000 28.6770289)","primary","NH9",2.239861,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/202664784","ODbL 1.0; © OpenStreetMap contributors","way",202664784,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-239364440","traffic","major_road_segment","Rohtak Road","OSM-mapped trunk road segment used as a traffic-emission proxy.","line",28.6867846,76.978595,"LINESTRING(76.9623652 28.6882171, 76.9627500 28.6881796, 76.9629965 28.6881574, 76.9633083 28.6881293, 76.9649192 28.6879842, 76.9651120 28.6879668, 76.9666190 28.6878311, 76.9680379 28.6877003, 76.9693017 28.6875908, 76.9703311 28.6874989, 76.9733428 28.6872302, 76.9741970 28.6871518, 76.9751817 28.6870615, 76.9766924 28.6869389, 76.9786637 28.6867790, 76.9789509 28.6867548, 76.9794613 28.6867119, 76.9795224 28.6867063, 76.9801723 28.6866475, 76.9805930 28.6866095, 76.9807556 28.6865948, 76.9835887 28.6863386, 76.9840772 28.6862902, 76.9845337 28.6862508, 76.9853120 28.6861837, 76.9854101 28.6861752, 76.9894088 28.6858397, 76.9895811 28.6858237, 76.9921129 28.6855881, 76.9923177 28.6855710, 76.9940732 28.6854242, 76.9946092 28.6853794, 76.9946515 28.6853759, 76.9948252 28.6853572)","trunk","NH9",3.182333,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/239364440","ODbL 1.0; © OpenStreetMap contributors","way",239364440,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-501786881","traffic","major_road_segment","Rohtak Road","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.6708831,77.1587938,"LINESTRING(77.1595507 28.6707721, 77.1586394 28.6709058, 77.1582272 28.6709822, 77.1580443 28.6710260)","primary","",0.149741,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/501786881","ODbL 1.0; © OpenStreetMap contributors","way",501786881,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-77766241","traffic","major_road_segment","Rohtak Road","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.6741237,77.1381236,"LINESTRING(77.1364115 28.6742570, 77.1370859 28.6742324, 77.1392501 28.6740056, 77.1396285 28.6739659, 77.1398329 28.6739667)","primary","NH9",0.335607,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/77766241","ODbL 1.0; © OpenStreetMap contributors","way",77766241,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-77766250","traffic","major_road_segment","Rohtak Road","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.673815,77.1381224,"LINESTRING(77.1396621 28.6736143, 77.1395328 28.6736476, 77.1394977 28.6736567, 77.1393183 28.6736774, 77.1391016 28.6737023, 77.1368843 28.6739576, 77.1366116 28.6740865)","primary","NH9",0.304083,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/77766250","ODbL 1.0; © OpenStreetMap contributors","way",77766250,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-77766255","traffic","major_road_segment","Rohtak Road","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.6726411,77.1489888,"LINESTRING(77.1436181 28.6733401, 77.1444882 28.6732824, 77.1454457 28.6731841, 77.1456879 28.6731528, 77.1464624 28.6730525, 77.1485932 28.6726959, 77.1498205 28.6725260, 77.1502813 28.6724643, 77.1507141 28.6724029, 77.1511323 28.6723370, 77.1516040 28.6722634, 77.1519878 28.6722046, 77.1522063 28.6721702, 77.1523005 28.6721561, 77.1525228 28.6721264, 77.1527062 28.6720896, 77.1529522 28.6720587, 77.1530215 28.6720449, 77.1534241 28.6719753, 77.1539764 28.6718764, 77.1543428 28.6718332)","primary","",1.060282,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/77766255","ODbL 1.0; © OpenStreetMap contributors","way",77766255,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-77766259","traffic","major_road_segment","Rohtak Road","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.6768734,77.1164784,"LINESTRING(77.0965276 28.6794040, 77.0966373 28.6793909, 77.0988787 28.6791234, 77.1003536 28.6789376, 77.1048874 28.6783380, 77.1060499 28.6781861, 77.1061850 28.6781691, 77.1081319 28.6779245, 77.1092450 28.6777847, 77.1098611 28.6777073, 77.1103717 28.6776495, 77.1107874 28.6776024, 77.1119121 28.6774497, 77.1128002 28.6773381, 77.1128817 28.6773279, 77.1137367 28.6772205, 77.1139452 28.6772074, 77.1142616 28.6771646, 77.1188170 28.6765663, 77.1192541 28.6765079, 77.1248944 28.6757537, 77.1291600 28.6752691, 77.1292453 28.6752594, 77.1304972 28.6751172, 77.1317817 28.6749118, 77.1335186 28.6746837, 77.1345804 28.6745443, 77.1346013 28.6745416, 77.1349477 28.6744961, 77.1360306 28.6742981, 77.1364115 28.6742570)","primary","NH9",3.933241,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/77766259","ODbL 1.0; © OpenStreetMap contributors","way",77766259,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-77769941","traffic","major_road_segment","Rohtak Road","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.6724939,77.1489353,"LINESTRING(77.1542978 28.6716887, 77.1540421 28.6717277, 77.1533573 28.6718449, 77.1519554 28.6720569, 77.1513346 28.6721491, 77.1511248 28.6721803, 77.1498083 28.6724053, 77.1494469 28.6724450, 77.1486869 28.6725177, 77.1472798 28.6727081, 77.1453913 28.6729506, 77.1443672 28.6730793, 77.1435500 28.6731820)","primary","",1.061907,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/77769941","ODbL 1.0; © OpenStreetMap contributors","way",77769941,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
"osm-road-way-77769985","traffic","major_road_segment","Rohtak Road","OSM-mapped primary road segment used as a traffic-emission proxy.","line",28.6710806,77.1578084,"LINESTRING(77.1580443 28.6710260, 77.1575725 28.6711352)","primary","",0.047604,,"",,"","","mapped_current_or_unspecified",True,"C",False,"OpenStreetMap","OpenStreetMap contributors","","https://www.openstreetmap.org/way/77769985","ODbL 1.0; © OpenStreetMap contributors","way",77769985,"","2026-07-17T00:00:00Z","Location and road-class context only; not measured traffic volume or proof of emissions.","Use line geometry for nearest-road distance; midpoint coordinates are for indexing and bearing approximation."
